accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays,label
434,1,4.836982,creditcard,0,0
7,1,4.962055,creditcard,3.704861111,0
64,2,4.886641,creditcard,0,0
106,1,4.886641,creditcard,105.8909722,0
26,1,4.895263,creditcard,0,0
95,1,4.962055,creditcard,0.001388889,0
52,1,4.748314,paypal,0.104861111,0
1860,1,4.962055,creditcard,0,0
288,1,4.057414,creditcard,287.4736111,0
2000,1,4.886641,creditcard,0,0
2,1,5.034622,creditcard,1.14375,0
2000,1,5.017904,creditcard,0,0
1238,1,5.040929,creditcard,129.1777778,0
93,1,4.52458,paypal,92.37361111,0
1892,1,4.965339,creditcard,4.169444444,0
2000,1,3.954522,creditcard,1067.480556,0
858,5,4.876771,creditcard,312.7722222,0
1962,1,4.921349,creditcard,1398.057639,0
2,1,4.057414,creditcard,1.461805556,0
733,1,4.836982,creditcard,0.000694444,0
1539,1,4.921318,creditcard,982.9326389,0
1637,1,4.965339,creditcard,0,0
1644,1,4.745402,creditcard,0,0
951,1,4.962055,creditcard,0,0
145,10,4.52458,storecredit,144.9222222,0
51,1,5.040929,creditcard,50.92430556,0
35,1,5.040929,paypal,0.001388889,0
2000,1,5.034622,creditcard,581.1131944,0
566,1,4.505662,creditcard,492.3895833,0
531,1,4.836982,creditcard,0,0
14,1,5.017904,storecredit,0,0
2000,1,5.017904,creditcard,0.000694444,0
2000,1,4.886641,creditcard,416.7041667,0
150,1,4.962055,paypal,149.0479167,0
161,1,4.745402,creditcard,0,0
105,1,4.52458,paypal,104.7513889,0
897,1,4.505662,paypal,0.002083333,0
2000,1,4.876771,creditcard,844.1479167,0
1694,1,4.965339,paypal,1294.855556,0
1673,1,4.921318,paypal,0.009722222,0
43,1,4.52458,creditcard,0.025,0
161,1,5.040929,creditcard,0,0
36,1,4.965339,creditcard,0,0
1274,1,5.017904,creditcard,0.002777778,0
1486,1,5.017904,creditcard,0,0
1656,1,4.962055,paypal,0,0
1228,1,4.965339,storecredit,0,0
2000,1,4.962055,creditcard,0,0
590,2,4.52458,creditcard,109.1743056,0
218,1,5.034622,creditcard,0.006944444,0
27,1,5.040929,creditcard,0,0
849,1,4.836982,paypal,0.000694444,0
8,1,3.954522,paypal,7.586805556,0
1402,1,4.921318,creditcard,0.001388889,0
519,1,4.057414,paypal,518.1722222,0
133,1,4.895263,creditcard,0,0
2000,1,4.742303,creditcard,0.020138889,0
9,1,4.52458,paypal,8.700694444,0
2,1,4.965339,creditcard,0.111111111,0
2000,1,4.962055,creditcard,587.1729167,0
943,1,4.876771,creditcard,0,0
44,1,5.040929,creditcard,43.49791667,0
99,1,4.52458,creditcard,97.99930556,0
1754,2,4.748314,creditcard,0,0
1901,1,4.057414,creditcard,0.336805556,0
1580,1,4.921318,creditcard,147.8819444,0
2000,1,4.876771,creditcard,0,0
7,1,5.034622,creditcard,6.986805556,0
244,1,4.962055,creditcard,0,0
1999,1,4.745402,paypal,63.95763889,0
25,1,4.742303,creditcard,0.000694444,0
193,1,3.575983,creditcard,192.5104167,0
4,1,4.965339,creditcard,3.231944444,0
30,1,4.836982,paypal,29.99583333,0
12,1,4.962055,paypal,11,0
19,1,4.921349,creditcard,0.005555556,0
120,1,4.742303,creditcard,0,0
63,1,4.962055,paypal,0.002083333,0
715,1,4.886641,creditcard,224.5680556,0
2000,1,4.886641,paypal,0,0
2000,1,4.876771,paypal,0.001388889,0
2000,3,4.745402,creditcard,1751.576389,0
2000,1,4.52458,creditcard,0.018055556,0
238,1,4.836982,creditcard,237.66875,0
39,1,4.921318,paypal,38.02361111,0
7,1,4.52458,creditcard,6.754861111,0
304,1,4.836982,creditcard,303.9875,0
1723,1,3.954522,creditcard,1.205555556,0
90,2,4.742303,creditcard,0.010416667,0
2000,1,4.921318,creditcard,0,0
2000,1,4.745402,creditcard,2.175,0
1,1,4.057414,paypal,0.000694444,1
7,1,4.921318,creditcard,5.999305556,0
839,1,4.886641,creditcard,0,0
560,1,4.745402,creditcard,44.70416667,0
32,2,5.017904,creditcard,0,0
448,1,4.965339,creditcard,0,0
147,1,4.52458,creditcard,0,0
65,1,4.895263,paypal,57.79097222,0
12,1,4.921349,paypal,11.13819444,0
863,2,4.748314,creditcard,0,0
1982,1,4.461622,paypal,308.9527778,0
166,1,4.886641,paypal,165.8708333,0
1808,1,4.921349,paypal,0.000694444,0
241,1,4.876771,creditcard,0,0
165,1,4.965339,creditcard,0.000694444,0
1732,1,4.505662,paypal,111.16875,0
2000,1,4.962055,paypal,900.7666667,0
712,1,4.965339,creditcard,550.9201389,0
2000,1,4.886641,paypal,48.69236111,0
744,1,5.017904,paypal,620.73125,0
1742,1,4.836982,paypal,1166.480556,0
16,1,4.836982,creditcard,0,0
2000,1,4.52458,creditcard,0.000694444,0
2,1,3.954522,creditcard,1.161805556,0
114,1,4.742303,paypal,0,0
358,1,4.895263,storecredit,0,0
1708,1,4.921349,creditcard,0,0
503,1,4.742303,creditcard,0.008333333,0
282,1,5.017904,creditcard,0.109722222,0
2000,1,4.742303,creditcard,0,0
120,1,4.52458,paypal,119.1368056,0
992,1,4.876771,creditcard,667.1534722,0
83,1,4.836982,creditcard,80.87708333,0
73,1,4.962055,paypal,72.98333333,0
29,1,5.034622,creditcard,0,0
5,1,4.52458,creditcard,0.000694444,0
2000,1,4.745402,paypal,110.1756944,0
1107,1,4.962055,creditcard,0,0
2000,1,4.742303,paypal,0,0
18,1,4.745402,paypal,0,0
897,1,4.745402,paypal,208.8222222,0
2,1,4.921349,creditcard,1.010416667,0
2000,1,5.034622,creditcard,0,0
1425,1,4.745402,creditcard,0.000694444,0
5,1,4.962055,creditcard,0,0
2000,1,5.040929,paypal,1.077083333,0
2000,1,4.836982,creditcard,567.4451389,0
2,1,4.876771,creditcard,1.336111111,0
211,1,4.876771,creditcard,0,0
1870,1,3.954522,storecredit,0,0
153,1,4.836982,creditcard,0,0
105,1,4.745402,creditcard,104.6451389,0
1405,1,5.034622,paypal,440.66875,0
128,2,4.505662,creditcard,36.51180556,0
1673,1,5.034622,creditcard,0,0
13,1,4.748314,creditcard,12.04097222,0
380,1,4.057414,creditcard,0,0
259,1,4.745402,creditcard,0,0
1284,1,4.965339,creditcard,1181.336806,0
2000,1,4.965339,creditcard,0,0
107,1,4.895263,creditcard,0,0
981,1,4.52458,creditcard,0.000694444,0
122,1,4.921318,creditcard,0.007638889,0
1761,1,4.057414,creditcard,1.320138889,0
71,1,4.921349,creditcard,0.145833333,0
2000,1,4.505662,creditcard,0.192361111,0
432,1,4.745402,creditcard,0,0
165,1,4.057414,creditcard,164.9930556,0
45,1,5.040929,creditcard,44.04513889,0
2000,1,4.52458,creditcard,0.010416667,0
30,1,4.836982,paypal,29.16736111,0
3,1,4.745402,creditcard,2.863194444,0
827,1,4.876771,creditcard,0,0
1661,1,4.748314,creditcard,0,0
2000,1,4.962055,creditcard,0,0
690,1,4.52458,creditcard,657.5263889,0
1,1,4.921318,creditcard,0.000694444,1
1082,1,5.034622,paypal,0,0
25,1,4.962055,storecredit,0,0
1594,1,4.965339,creditcard,341.5770833,0
2000,1,4.921349,creditcard,19.04930556,0
33,2,4.921349,creditcard,32.14375,0
1493,1,4.921318,paypal,0,0
1298,1,4.962055,creditcard,0,0
12,1,4.748314,creditcard,0,0
1197,1,5.017904,paypal,0,0
7,1,4.748314,creditcard,1.004166667,0
796,1,4.965339,creditcard,345.03125,0
308,1,4.876771,paypal,0,0
1697,1,5.034622,creditcard,0.001388889,0
2,1,4.836982,creditcard,0,0
4,1,4.876771,paypal,3.765277778,0
39,1,4.52458,creditcard,0.000694444,0
1662,1,4.876771,paypal,802.9104167,0
107,1,2.94894,creditcard,0,0
42,1,4.876771,paypal,41.80138889,0
437,1,4.965339,creditcard,0,0
1589,1,4.921318,creditcard,1214.923611,0
2000,1,5.034622,creditcard,125.2201389,0
1783,1,4.895263,creditcard,716.9868056,0
414,1,4.921318,creditcard,131.1854167,0
2000,1,4.836982,creditcard,608.6819444,0
923,1,4.057414,creditcard,0.027777778,0
1697,1,4.921318,creditcard,1,0
3,1,4.461622,creditcard,2.847222222,0
67,1,4.836982,paypal,0,0
1719,1,4.52458,creditcard,0.001388889,0
4,1,4.921349,paypal,0,0
1259,1,4.921318,creditcard,0,0
85,1,4.921349,creditcard,0,0
175,1,4.921318,paypal,174.0027778,0
2000,1,4.742303,creditcard,0.000694444,0
15,1,5.040929,creditcard,0,0
427,1,4.876771,creditcard,0,0
30,1,4.742303,creditcard,0,0
1986,1,3.954522,paypal,0.000694444,0
118,1,4.52458,paypal,117.5104167,0
2000,1,4.836982,creditcard,0,0
2000,1,4.057414,creditcard,200.9409722,0
1096,1,4.921318,creditcard,495.9666667,0
1,2,4.52458,creditcard,0,1
210,1,4.745402,creditcard,0,0
121,1,5.040929,creditcard,17.32430556,0
24,1,3.954522,paypal,0,0
159,1,5.034622,paypal,0,0
2000,1,4.461622,creditcard,618.7590278,0
65,1,5.034622,creditcard,0.002083333,0
77,1,4.745402,storecredit,76.21458333,0
744,1,4.745402,creditcard,0.784027778,0
14,1,4.745402,creditcard,13.75208333,0
2000,1,4.962055,creditcard,0,0
1573,1,5.017904,creditcard,0,0
56,1,4.965339,paypal,0,0
2000,1,4.057414,creditcard,0,0
722,1,4.921349,creditcard,265.8125,0
11,1,4.895263,creditcard,0,0
187,1,4.748314,paypal,0,0
5,1,4.886641,creditcard,0.001388889,0
2000,1,4.965339,creditcard,1051.911111,0
16,1,4.921349,creditcard,0,0
885,1,5.034622,creditcard,875.1701389,0
3,1,4.742303,creditcard,2.575694444,0
5,1,4.52458,creditcard,0.114583333,0
93,1,4.876771,paypal,0,0
848,1,4.876771,storecredit,157.1034722,0
779,1,5.034622,creditcard,0,0
6,2,4.505662,creditcard,4.997222222,0
1745,1,4.745402,creditcard,0,0
589,1,4.962055,creditcard,0,0
3,1,5.040929,storecredit,0.000694444,0
115,1,4.962055,creditcard,105.0541667,0
2000,1,4.921318,paypal,263.0798611,0
1159,1,4.921318,creditcard,0,0
862,1,4.921318,paypal,0,0
2000,1,4.921318,creditcard,287.8965278,0
118,1,5.040929,creditcard,0.015972222,0
919,1,3.954522,creditcard,180.4284722,0
1725,1,4.745402,creditcard,324.4194444,0
5,1,4.836982,creditcard,4.890277778,0
45,1,4.965339,creditcard,0.000694444,0
767,1,5.017904,creditcard,0.139583333,0
272,1,4.921318,creditcard,239.9763889,0
21,1,4.895263,creditcard,0,0
14,2,4.965339,creditcard,8.895138889,0
2000,1,5.034622,creditcard,356.0368056,0
434,1,4.836982,creditcard,0.002777778,0
5,2,4.52458,paypal,4.929861111,0
959,1,5.034622,creditcard,0,0
1217,1,4.965339,creditcard,0.001388889,0
241,1,4.057414,creditcard,65.23680556,0
1536,1,5.040929,paypal,1143.990278,0
1542,1,4.962055,paypal,0.1875,0
1330,2,4.057414,paypal,0.002083333,0
6,1,4.742303,creditcard,5.770138889,0
4,1,4.742303,storecredit,3.656944444,0
1088,1,5.040929,creditcard,0.001388889,0
1565,1,4.886641,creditcard,0,0
1244,1,4.748314,creditcard,0.008333333,0
150,1,4.921349,creditcard,0,0
2000,1,5.017904,storecredit,125.1020833,0
11,1,4.886641,creditcard,0,0
2000,1,4.921349,creditcard,38.04930556,0
180,1,4.836982,storecredit,0,0
2000,1,4.962055,creditcard,1976.786806,0
7,1,4.921318,storecredit,0,0
503,1,4.895263,creditcard,0,0
136,2,4.962055,creditcard,135.8576389,0
1852,1,5.040929,creditcard,469.5625,0
733,2,4.921318,creditcard,0,0
2000,1,5.034622,paypal,1120.663889,0
221,1,4.886641,creditcard,0,0
2000,1,5.040929,creditcard,0,0
703,1,5.040929,creditcard,0,0
62,1,4.748314,paypal,0,0
2000,1,5.034622,creditcard,980.2340278,0
434,1,4.921318,creditcard,306.7444444,0
197,1,4.745402,creditcard,195.98125,0
31,1,5.040929,paypal,0,0
2000,1,4.505662,paypal,106.8708333,0
18,1,4.461622,creditcard,17.58888889,0
1,1,4.745402,paypal,0.006944444,1
160,1,4.886641,creditcard,159.7513889,0
2,1,4.745402,creditcard,1.004861111,0
45,1,4.748314,creditcard,0,0
1290,5,4.895263,creditcard,15.66319444,0
86,1,4.886641,creditcard,1.001388889,0
391,1,4.745402,paypal,0.000694444,0
1367,1,4.921349,creditcard,0.000694444,0
1313,1,4.921318,paypal,512.9159722,0
954,1,4.505662,paypal,429.01875,0
2000,1,4.52458,creditcard,277.6305556,0
184,1,4.748314,creditcard,0,0
1155,1,4.921318,paypal,819.3361111,0
511,1,4.876771,creditcard,510.9493056,0
1636,1,4.965339,creditcard,0,0
912,1,4.962055,storecredit,0,0
489,1,4.745402,creditcard,0.115972222,0
2000,1,4.748314,creditcard,0.004861111,0
31,1,4.742303,creditcard,0,0
274,1,4.962055,creditcard,0,0
1351,1,4.52458,creditcard,258.4520833,0
176,1,5.040929,creditcard,0.000694444,0
966,1,4.836982,creditcard,0.002777778,0
821,1,4.52458,creditcard,53.01597222,0
357,3,4.962055,creditcard,131.9798611,0
1711,1,4.886641,storecredit,0,0
82,1,4.461622,creditcard,0,0
2000,1,4.962055,creditcard,0,0
1891,1,4.505662,creditcard,0.001388889,0
2000,1,4.886641,creditcard,0,0
2000,1,4.921349,creditcard,0.011111111,0
1947,1,4.836982,creditcard,0.000694444,0
2000,1,4.742303,creditcard,31.75277778,0
1606,1,4.836982,creditcard,610.6631944,0
96,1,4.52458,creditcard,95.75138889,0
11,2,5.017904,paypal,10.26736111,0
967,1,4.962055,creditcard,152.6791667,0
4,1,4.921318,creditcard,3.174305556,0
1662,1,4.057414,creditcard,695.1201389,0
1749,1,5.040929,paypal,0,0
2000,1,4.921318,creditcard,814.91875,0
174,1,4.505662,creditcard,173.2513889,0
129,1,4.748314,creditcard,0,0
2000,1,5.017904,creditcard,0.000694444,0
1,1,4.52458,paypal,0.002777778,1
913,1,4.748314,creditcard,0.002083333,0
109,1,4.965339,paypal,0,0
16,1,4.52458,creditcard,15.93402778,0
104,1,5.034622,creditcard,0,0
957,1,4.965339,creditcard,0,0
2000,1,4.057414,creditcard,0.602083333,0
2000,1,5.034622,creditcard,986.0736111,0
30,1,4.895263,creditcard,0,0
120,1,4.895263,creditcard,0.344444444,0
34,1,4.876771,creditcard,0.874305556,0
1990,1,5.034622,paypal,0,0
1,2,4.895263,paypal,0.001388889,1
516,1,4.886641,creditcard,108.9256944,0
82,2,5.040929,paypal,81.37152778,0
124,1,4.52458,creditcard,123.2590278,0
2000,1,4.876771,storecredit,0,0
1981,1,4.921318,creditcard,1278.898611,0
1596,1,4.886641,creditcard,1362.534028,0
3,1,4.886641,paypal,2.556944444,0
234,1,4.921349,storecredit,0,0
2000,1,4.748314,creditcard,258.5298611,0
123,1,2.94894,creditcard,122.5013889,0
738,1,4.876771,paypal,0.001388889,0
36,1,4.962055,storecredit,0,0
1237,1,4.921349,creditcard,911.8875,0
167,1,4.886641,creditcard,0.001388889,0
1246,1,4.461622,creditcard,0.005555556,0
205,1,4.836982,creditcard,204.6555556,0
749,1,4.876771,storecredit,185.8458333,0
36,1,4.52458,creditcard,0,0
1577,1,4.748314,creditcard,0.004861111,0
618,1,4.742303,creditcard,0,0
56,1,4.836982,storecredit,55.87638889,0
52,1,4.057414,creditcard,0,0
1447,1,4.965339,creditcard,0.002083333,0
531,1,4.895263,storecredit,0,0
2000,1,4.836982,creditcard,0.65,0
66,1,4.962055,paypal,0,0
104,1,4.745402,creditcard,103.0583333,0
99,1,4.886641,creditcard,96.73055556,0
2000,1,4.057414,paypal,475.9368056,0
1156,1,5.017904,creditcard,0,0
64,1,4.876771,creditcard,0,0
176,1,4.921318,storecredit,175.0652778,0
308,1,4.962055,creditcard,0.000694444,0
2000,1,4.057414,creditcard,0.004861111,0
1244,1,4.745402,paypal,1243.786111,0
18,1,4.921318,paypal,0,0
19,1,5.034622,creditcard,0,0
2000,1,5.017904,creditcard,265.9125,0
915,1,4.895263,creditcard,1.132638889,0
2,1,4.505662,creditcard,1.289583333,0
1102,1,4.057414,paypal,1088.98125,0
2000,1,4.505662,creditcard,697.8666667,0
2000,1,4.748314,creditcard,0,0
86,1,4.921349,creditcard,0,0
879,1,4.836982,creditcard,0.126388889,0
1821,1,4.52458,creditcard,36.51527778,0
290,1,4.921349,paypal,79.71736111,0
1698,1,5.034622,creditcard,1082.151389,0
187,1,4.921318,creditcard,0,0
857,1,5.040929,creditcard,0.429861111,0
1600,1,4.921349,creditcard,368.7798611,0
9,1,4.895263,creditcard,0,0
349,1,4.921318,creditcard,348.0604167,0
210,1,4.505662,creditcard,0.041666667,0
2000,1,4.748314,creditcard,0,0
60,1,4.965339,creditcard,0,0
1362,1,4.742303,creditcard,0,0
2000,1,4.057414,creditcard,2.182638889,0
2000,1,5.034622,creditcard,0.002777778,0
642,1,4.921349,creditcard,0,0
1623,1,4.876771,paypal,0.000694444,0
140,1,4.461622,creditcard,0,0
1106,1,4.505662,creditcard,370.5159722,0
88,1,4.748314,creditcard,0.064583333,0
5,1,4.921349,creditcard,0,0
2000,1,4.876771,paypal,0,0
1570,1,4.461622,paypal,329.3743056,0
6,1,4.057414,creditcard,5.931944444,0
2000,1,4.965339,creditcard,556.7993056,0
2000,1,3.066058,creditcard,0.010416667,0
2000,1,4.962055,creditcard,0,0
1995,1,4.962055,creditcard,0.00625,0
717,1,4.748314,creditcard,715.7520833,0
2000,1,4.921318,creditcard,654.0673611,0
1446,1,4.461622,creditcard,242.65,0
137,1,4.876771,paypal,0,0
1757,1,4.965339,creditcard,2.090277778,0
2000,1,4.965339,paypal,1447.73125,0
1360,1,4.057414,creditcard,446.1069444,0
4,1,4.965339,creditcard,0,0
794,1,5.017904,creditcard,0.143055556,0
335,1,5.040929,storecredit,0.001388889,0
1330,1,4.965339,paypal,1051.994444,0
2000,1,5.017904,creditcard,620.2340278,0
26,1,4.52458,creditcard,25.70208333,0
1498,1,4.921349,paypal,80.09930556,0
49,1,4.742303,creditcard,0,0
1123,1,4.886641,paypal,116.6652778,0
297,1,4.886641,creditcard,0.000694444,0
62,1,4.742303,creditcard,0,0
1326,1,4.921349,creditcard,0,0
5,1,4.505662,creditcard,0.001388889,0
3,1,4.057414,storecredit,2.1625,0
2000,1,4.742303,creditcard,0,0
550,1,5.034622,creditcard,0.000694444,0
104,1,4.895263,creditcard,0,0
119,2,4.886641,creditcard,0.006944444,0
33,1,5.017904,creditcard,32.96388889,0
2000,1,4.461622,creditcard,509.3972222,0
256,1,4.836982,creditcard,0,0
1728,1,4.895263,creditcard,0.433333333,0
2000,1,4.748314,creditcard,0.002777778,0
287,1,4.505662,creditcard,0,0
2000,1,5.017904,creditcard,0.340972222,0
47,1,5.034622,creditcard,0.000694444,0
32,1,4.886641,creditcard,0,0
201,1,4.505662,creditcard,0.000694444,0
1683,1,4.836982,creditcard,2.100694444,0
735,1,4.965339,creditcard,0.003472222,0
2,1,4.742303,creditcard,0.000694444,0
102,1,4.748314,creditcard,0,0
1426,1,4.836982,creditcard,300.1173611,0
47,1,4.921318,creditcard,46.18611111,0
2000,1,3.066058,creditcard,0.003472222,0
2000,1,4.921318,creditcard,87.38888889,0
862,1,4.748314,creditcard,259.8590278,0
624,1,4.745402,creditcard,0,0
88,1,4.965339,creditcard,87.90694444,0
308,1,4.886641,creditcard,0,0
183,1,4.057414,creditcard,0,0
1229,1,5.017904,creditcard,212.2784722,0
157,1,4.895263,creditcard,156.8534722,0
3,1,4.965339,creditcard,0,0
944,1,5.017904,creditcard,0,0
2000,1,4.505662,creditcard,0,0
2000,1,2.596228,creditcard,0,0
556,1,4.836982,creditcard,0,0
155,2,5.017904,storecredit,0,0
801,1,3.483951,creditcard,0,0
1803,1,4.876771,creditcard,0,0
1250,1,4.886641,paypal,0,0
2000,1,4.057414,creditcard,0,0
2000,1,4.748314,paypal,1182.744444,0
1316,1,4.965339,creditcard,0,0
1122,1,4.895263,creditcard,0,0
525,1,4.52458,creditcard,0,0
575,1,5.034622,paypal,106.1840278,0
127,1,5.040929,creditcard,25.92430556,0
732,1,4.965339,creditcard,0,0
1343,1,4.461622,creditcard,0.002083333,0
14,1,4.886641,paypal,13.02569444,0
4,1,4.921349,creditcard,0.009722222,0
726,1,4.895263,creditcard,0,0
1,1,4.921349,paypal,0.003472222,1
164,1,4.965339,creditcard,0,0
539,1,2.596228,creditcard,0,0
2,1,4.52458,creditcard,1.890972222,0
70,1,3.954522,creditcard,0.479166667,0
2000,1,4.836982,creditcard,0,0
1877,1,5.040929,creditcard,0,0
769,1,5.017904,creditcard,0,0
4,1,4.921318,creditcard,0,0
37,1,3.954522,paypal,1.547916667,0
63,1,4.836982,creditcard,7.106944444,0
899,1,4.745402,creditcard,87.86388889,0
1337,1,4.742303,creditcard,336.0180556,0
55,1,4.745402,creditcard,4.069444444,0
120,1,5.034622,creditcard,0,0
772,1,5.017904,creditcard,0,0
160,2,4.886641,creditcard,0.000694444,0
981,1,4.057414,creditcard,0,0
2000,1,4.921349,storecredit,3.180555556,0
172,1,5.034622,creditcard,0,0
464,2,4.921318,paypal,0.002083333,0
281,1,4.748314,creditcard,0,0
1623,1,4.886641,paypal,0.000694444,0
97,1,5.034622,creditcard,0,0
5,1,4.876771,creditcard,4.163888889,0
1819,1,4.057414,storecredit,0,0
1,1,4.876771,creditcard,0,1
1068,1,4.748314,creditcard,0.008333333,0
216,1,4.748314,creditcard,0.706944444,0
1939,1,4.921318,paypal,0.034722222,0
176,1,4.965339,creditcard,0.085416667,0
2,1,5.017904,creditcard,1.335416667,0
6,1,4.895263,creditcard,0.904861111,0
2000,1,3.575983,creditcard,642.1055556,0
7,1,5.017904,creditcard,0.000694444,0
2000,1,5.017904,creditcard,4.029861111,0
404,5,5.017904,creditcard,92.30069444,0
1371,1,4.965339,creditcard,0,0
2,1,4.505662,creditcard,0,0
1067,1,5.034622,paypal,0,0
4,1,4.895263,creditcard,3.014583333,0
210,1,4.748314,creditcard,0.01875,0
2000,1,4.962055,creditcard,0,0
48,1,5.040929,paypal,47.29444444,0
4,1,4.505662,storecredit,0,0
11,1,4.745402,storecredit,10.98680556,0
972,1,5.040929,creditcard,2.380555556,0
1136,1,5.017904,creditcard,0,0
174,10,4.52458,paypal,173.24375,0
140,1,5.017904,creditcard,0,0
863,1,4.748314,creditcard,0.000694444,0
528,1,4.921318,paypal,523.1159722,0
749,1,4.921318,creditcard,0,0
21,1,4.965339,creditcard,0.014583333,0
853,1,4.962055,creditcard,0.001388889,0
5,1,4.505662,paypal,4.240277778,0
56,10,4.886641,paypal,55.81666667,0
173,1,5.034622,creditcard,0.002777778,0
50,1,4.742303,creditcard,49.775,0
77,10,4.921349,paypal,17.23472222,0
155,1,4.836982,creditcard,0.002777778,0
161,2,4.748314,creditcard,0.000694444,0
29,1,4.745402,paypal,0,0
1939,1,4.962055,paypal,0.004861111,0
950,1,5.040929,creditcard,889.8736111,0
2000,1,4.876771,creditcard,84.33472222,0
1775,1,4.962055,creditcard,0.002777778,0
2000,1,4.057414,paypal,0,0
1142,1,4.886641,creditcard,800.7006944,0
2000,1,4.461622,paypal,0.0125,0
35,1,5.034622,paypal,0,0
431,1,4.52458,creditcard,1.45,0
166,1,4.057414,paypal,0,0
